"Código de departamento","Código de radio","Votos positivos","Fórmula con más votos","Votos de la fórmula ganadora","Juan José Gómez Centurión (F. Nos)","Nicolás del Caño (FIT)","Mauricio Macri (JxC)","Alberto Fernández (FDT)","Roberto Lavagna (C. Federal)","José Luis Espert (Unite)","Código de provincia","Nombre de provincia","Código de departamentos/comuna","Nombre de departamentos/comuna","Código de radio","Población total","Total de hogares","Latitud del centroide","Longitud del centroide","Superficie en km2","Geometría en GeoJSON"
"82084","820840402",300.61,14,136.62,4.97,5.33,113.66,136.62,33.92,6.11,"82","Santa Fe","82084","Rosario","820840402",740,253,-32.876628,-60.700317,0.084051518831406,"{""type"":""Polygon"",""coordinates"":[[[-60.703960,-32.878356],[-60.703963,-32.878357],[-60.704193,-32.877673],[-60.704071,-32.877655],[-60.703748,-32.877578],[-60.703353,-32.877489],[-60.702452,-32.877298],[-60.701773,-32.877147],[-60.701146,-32.877017],[-60.700207,-32.876815],[-60.700316,-32.876455],[-60.700467,-32.875976],[-60.700723,-32.875136],[-60.700175,-32.875018],[-60.699683,-32.874916],[-60.698651,-32.874692],[-60.698140,-32.876367],[-60.697936,-32.877052],[-60.699484,-32.877388],[-60.699998,-32.877495],[-60.700424,-32.877590],[-60.700946,-32.877697],[-60.702920,-32.878132],[-60.703542,-32.878262],[-60.703960,-32.878356]]]}"
"82084","820840406",470.95,14,204.72,6.69,8.28,190.15,204.72,51.7,9.41,"82","Santa Fe","82084","Rosario","820840406",969,348,-32.877381,-60.694177,0.17225021316724,"{""type"":""Polygon"",""coordinates"":[[[-60.691445,-32.875547],[-60.691102,-32.876689],[-60.691068,-32.876679],[-60.690433,-32.876544],[-60.690229,-32.877188],[-60.690089,-32.877668],[-60.692094,-32.878109],[-60.694124,-32.878546],[-60.696183,-32.878998],[-60.696945,-32.879188],[-60.697255,-32.879269],[-60.697437,-32.878673],[-60.697729,-32.877759],[-60.697936,-32.877052],[-60.697652,-32.876900],[-60.696160,-32.876571],[-60.695492,-32.876417],[-60.694109,-32.876120],[-60.693462,-32.875975],[-60.692777,-32.875833],[-60.691445,-32.875547]]]}"
"82084","820840409",626.98,14,266.78,8.03,10.67,262.93,266.78,66.45,12.12,"82","Santa Fe","82084","Rosario","820840409",1155,404,-32.878524,-60.690748,0.31784363161494,"{""type"":""Polygon"",""coordinates"":[[[-60.696581,-32.881477],[-60.696587,-32.881477],[-60.696692,-32.881103],[-60.697255,-32.879269],[-60.696945,-32.879188],[-60.696183,-32.878998],[-60.694124,-32.878546],[-60.692094,-32.878109],[-60.690089,-32.877668],[-60.690229,-32.877188],[-60.690433,-32.876544],[-60.689714,-32.876396],[-60.689078,-32.876243],[-60.688249,-32.876055],[-60.687317,-32.875862],[-60.685715,-32.875398],[-60.684544,-32.876563],[-60.684362,-32.877860],[-60.686860,-32.878237],[-60.687383,-32.878313],[-60.687840,-32.878391],[-60.687969,-32.878423],[-60.688503,-32.878536],[-60.689332,-32.878729],[-60.689738,-32.878809],[-60.689391,-32.879933],[-60.690054,-32.880078],[-60.691359,-32.880377],[-60.692773,-32.880671],[-60.694764,-32.881102],[-60.696268,-32.881463],[-60.696581,-32.881477]]]}"
"82084","820840303",1084.03,14,605.95,35.34,18.01,279.11,605.95,122.91,22.71,"82","Santa Fe","82084","Rosario","820840303",1138,332,-32.881978,-60.724442,0.64491407421141,"{""type"":""Polygon"",""coordinates"":[[[-60.720661,-32.883228],[-60.720071,-32.886321],[-60.719996,-32.886728],[-60.720513,-32.886826],[-60.721503,-32.886864],[-60.723427,-32.886900],[-60.724137,-32.886921],[-60.724168,-32.886544],[-60.724179,-32.886180],[-60.723545,-32.886171],[-60.723588,-32.884954],[-60.724474,-32.885023],[-60.725335,-32.885077],[-60.726091,-32.885109],[-60.726833,-32.885136],[-60.727767,-32.885121],[-60.728141,-32.885164],[-60.728204,-32.884325],[-60.728239,-32.883962],[-60.728267,-32.883576],[-60.728962,-32.883601],[-60.729712,-32.883642],[-60.729748,-32.882932],[-60.728304,-32.882867],[-60.728334,-32.882548],[-60.728356,-32.881865],[-60.728437,-32.880861],[-60.728589,-32.877892],[-60.721503,-32.877583],[-60.721172,-32.880360],[-60.720661,-32.883228]]]}"
"82084","820840407",777.58,14,338.57,12.13,15.1,303.18,338.57,91.71,16.89,"82","Santa Fe","82084","Rosario","820840407",625,214,-32.878624,-60.699302,0.082788622535787,"{""type"":""Polygon"",""coordinates"":[[[-60.700915,-32.880054],[-60.701573,-32.880190],[-60.701653,-32.879928],[-60.701750,-32.879590],[-60.701082,-32.879440],[-60.700455,-32.879310],[-60.700579,-32.878883],[-60.700592,-32.878852],[-60.700946,-32.877697],[-60.700424,-32.877590],[-60.699998,-32.877495],[-60.699484,-32.877388],[-60.697936,-32.877052],[-60.697729,-32.877759],[-60.697437,-32.878673],[-60.697255,-32.879269],[-60.697751,-32.879393],[-60.698792,-32.879609],[-60.700274,-32.879924],[-60.700915,-32.880054]]]}"
"82084","820840422",311.53,14,141.34,5.31,5.46,117.86,141.34,35.1,6.46,"82","Santa Fe","82084","Rosario","820840422",759,247,-32.879038,-60.702244,0.064078241595894,"{""type"":""Polygon"",""coordinates"":[[[-60.703181,-32.880595],[-60.703184,-32.880596],[-60.703406,-32.879962],[-60.703963,-32.878357],[-60.703542,-32.878262],[-60.702920,-32.878132],[-60.700946,-32.877697],[-60.700592,-32.878852],[-60.700579,-32.878883],[-60.700455,-32.879310],[-60.701082,-32.879440],[-60.701750,-32.879590],[-60.701653,-32.879928],[-60.701573,-32.880190],[-60.702226,-32.880326],[-60.702864,-32.880466],[-60.703181,-32.880595]]]}"
"82084","820840410",276.36,14,122.75,4.09,4.6,109.32,122.75,30.36,5.24,"82","Santa Fe","82084","Rosario","820840410",691,246,-32.880587,-60.689258,0.2811027023708,"{""type"":""Polygon"",""coordinates"":[[[-60.687810,-32.882062],[-60.687895,-32.882066],[-60.687975,-32.882065],[-60.689539,-32.882091],[-60.690037,-32.882103],[-60.690428,-32.882120],[-60.691390,-32.882170],[-60.692758,-32.882228],[-60.693667,-32.882275],[-60.694157,-32.882287],[-60.695083,-32.882327],[-60.695996,-32.882348],[-60.696337,-32.882272],[-60.696587,-32.881477],[-60.696268,-32.881463],[-60.694764,-32.881102],[-60.692773,-32.880671],[-60.691359,-32.880377],[-60.690054,-32.880078],[-60.689391,-32.879933],[-60.689738,-32.878809],[-60.689332,-32.878729],[-60.688503,-32.878536],[-60.687969,-32.878423],[-60.687840,-32.878391],[-60.687383,-32.878313],[-60.686860,-32.878237],[-60.684362,-32.877860],[-60.684316,-32.878191],[-60.685054,-32.879411],[-60.685553,-32.881849],[-60.685555,-32.882002],[-60.687810,-32.882062]]]}"
"82084","820840311",2449.08,14,1482.79,47.37,44.9,604.4,1482.79,226.37,43.25,"82","Santa Fe","82084","Rosario","820840311",1830,505,-32.887474,-60.733486,0.72799790935376,"{""type"":""Polygon"",""coordinates"":[[[-60.730393,-32.886808],[-60.730058,-32.887014],[-60.729103,-32.886974],[-60.727315,-32.888023],[-60.726449,-32.888594],[-60.725613,-32.889067],[-60.724737,-32.889615],[-60.724021,-32.890184],[-60.726916,-32.890248],[-60.727206,-32.890260],[-60.727553,-32.890261],[-60.727531,-32.890814],[-60.727514,-32.891362],[-60.730769,-32.891437],[-60.732109,-32.891462],[-60.733028,-32.891487],[-60.734666,-32.891525],[-60.735510,-32.890476],[-60.738000,-32.887250],[-60.739673,-32.883999],[-60.740954,-32.881322],[-60.741031,-32.880924],[-60.741056,-32.880772],[-60.741056,-32.880637],[-60.741029,-32.880506],[-60.739768,-32.881272],[-60.736881,-32.883004],[-60.735456,-32.883866],[-60.735133,-32.884055],[-60.733504,-32.885035],[-60.732972,-32.885328],[-60.732202,-32.885858],[-60.730393,-32.886808]]]}"
"82084","820840408",807.17,14,342.15,12.72,14.4,326.3,342.15,93.11,18.49,"82","Santa Fe","82084","Rosario","820840408",834,279,-32.880956,-60.70002,0.13240077728676,"{""type"":""Polygon"",""coordinates"":[[[-60.702254,-32.882505],[-60.702539,-32.882513],[-60.702799,-32.881719],[-60.703024,-32.881125],[-60.703184,-32.880596],[-60.702864,-32.880466],[-60.702226,-32.880326],[-60.700274,-32.879924],[-60.698792,-32.879609],[-60.697751,-32.879393],[-60.697255,-32.879269],[-60.696692,-32.881103],[-60.698251,-32.881435],[-60.699727,-32.881759],[-60.699535,-32.882394],[-60.701330,-32.882471],[-60.701650,-32.882480],[-60.702254,-32.882505]]]}"
"82084","820840411",1147.04,14,477.42,17.89,20.19,472.4,477.42,132.21,26.93,"82","Santa Fe","82084","Rosario","820840411",853,307,-32.88256,-60.699112,0.090244770519672,"{""type"":""Polygon"",""coordinates"":[[[-60.701940,-32.883623],[-60.702130,-32.883634],[-60.702355,-32.883081],[-60.702539,-32.882513],[-60.702254,-32.882505],[-60.701650,-32.882480],[-60.701330,-32.882471],[-60.699535,-32.882394],[-60.699727,-32.881759],[-60.698251,-32.881435],[-60.696692,-32.881103],[-60.696587,-32.881477],[-60.696337,-32.882272],[-60.696171,-32.882809],[-60.698241,-32.882898],[-60.698208,-32.883495],[-60.698751,-32.883509],[-60.699339,-32.883534],[-60.701940,-32.883623]]]}"
"82084","820840304",986.78,14,561.42,26.77,18.82,249.73,561.42,110.08,19.96,"82","Santa Fe","82084","Rosario","820840304",1225,346,-32.884958,-60.729469,0.17726025781433,"{""type"":""Polygon"",""coordinates"":[[[-60.728259,-32.883686],[-60.728239,-32.883962],[-60.728204,-32.884325],[-60.728141,-32.885164],[-60.727767,-32.885121],[-60.726833,-32.885136],[-60.726091,-32.885109],[-60.725335,-32.885077],[-60.724474,-32.885023],[-60.723588,-32.884954],[-60.723545,-32.886171],[-60.724922,-32.886194],[-60.726109,-32.886230],[-60.726536,-32.886239],[-60.726948,-32.886252],[-60.728076,-32.886264],[-60.728115,-32.885699],[-60.728777,-32.885731],[-60.732202,-32.885858],[-60.732972,-32.885328],[-60.733504,-32.885035],[-60.735133,-32.884055],[-60.735456,-32.883866],[-60.735179,-32.883868],[-60.734543,-32.883846],[-60.733485,-32.883788],[-60.732367,-32.883741],[-60.731976,-32.883729],[-60.731561,-32.883711],[-60.730363,-32.883674],[-60.728962,-32.883601],[-60.728267,-32.883576],[-60.728259,-32.883686]]]}"
"82084","820840412",317.37,14,146.91,5.89,5.53,117.26,146.91,35.09,6.69,"82","Santa Fe","82084","Rosario","820840412",999,309,-32.883618,-60.706002,0.13636169978088,"{""type"":""Polygon"",""coordinates"":[[[-60.702130,-32.883634],[-60.701984,-32.884164],[-60.702241,-32.884143],[-60.702396,-32.884150],[-60.703679,-32.884182],[-60.704233,-32.884201],[-60.704789,-32.884215],[-60.705865,-32.884252],[-60.705857,-32.884517],[-60.705842,-32.884809],[-60.706393,-32.884832],[-60.706939,-32.884847],[-60.708027,-32.884893],[-60.709075,-32.884892],[-60.709086,-32.884348],[-60.709508,-32.884339],[-60.709422,-32.884205],[-60.709394,-32.884141],[-60.709372,-32.884072],[-60.709333,-32.883868],[-60.709328,-32.883778],[-60.709325,-32.883467],[-60.709330,-32.883386],[-60.709329,-32.883310],[-60.709323,-32.883233],[-60.709322,-32.883157],[-60.709316,-32.883084],[-60.709314,-32.882796],[-60.708979,-32.882786],[-60.708138,-32.882751],[-60.707603,-32.882733],[-60.706497,-32.882686],[-60.705444,-32.882632],[-60.704303,-32.882584],[-60.702900,-32.882533],[-60.702539,-32.882513],[-60.702355,-32.883081],[-60.702130,-32.883634]]]}"
"82084","820840416",331.35,14,148.1,5.34,5.9,128.22,148.1,37.09,6.7,"82","Santa Fe","82084","Rosario","820840416",320,116,-32.883361,-60.694886,0.051952006038351,"{""type"":""Polygon"",""coordinates"":[[[-60.693233,-32.882254],[-60.693187,-32.883029],[-60.693490,-32.883046],[-60.694458,-32.883088],[-60.694401,-32.883864],[-60.694058,-32.883849],[-60.694010,-32.884648],[-60.695252,-32.884719],[-60.695163,-32.884994],[-60.695511,-32.885023],[-60.695660,-32.884484],[-60.696337,-32.882272],[-60.695996,-32.882348],[-60.695083,-32.882327],[-60.694157,-32.882287],[-60.693667,-32.882275],[-60.693233,-32.882254]]]}"
"82084","820840417",307.21,14,135.66,4.57,5.23,121.09,135.66,34.85,5.81,"82","Santa Fe","82084","Rosario","820840417",269,94,-32.882507,-60.68931,0.063871634213673,"{""type"":""Polygon"",""coordinates"":[[[-60.685555,-32.882002],[-60.685561,-32.882920],[-60.686507,-32.882884],[-60.688038,-32.882841],[-60.690873,-32.882931],[-60.691336,-32.882950],[-60.691759,-32.882964],[-60.692701,-32.883004],[-60.693187,-32.883029],[-60.693233,-32.882252],[-60.692758,-32.882228],[-60.691390,-32.882170],[-60.690428,-32.882120],[-60.690037,-32.882103],[-60.689539,-32.882091],[-60.687975,-32.882065],[-60.687895,-32.882066],[-60.685555,-32.882002]]]}"
"82084","820840414",458.99,14,200.55,7.47,8.15,180.9,200.55,51.84,10.08,"82","Santa Fe","82084","Rosario","820840414",754,279,-32.883862,-60.69882,0.07315057806081,"{""type"":""Polygon"",""coordinates"":[[[-60.701789,-32.884668],[-60.701791,-32.884669],[-60.701984,-32.884164],[-60.702130,-32.883634],[-60.701894,-32.883620],[-60.699339,-32.883534],[-60.698751,-32.883509],[-60.698208,-32.883495],[-60.698241,-32.882898],[-60.696171,-32.882809],[-60.695833,-32.883920],[-60.697057,-32.883968],[-60.697029,-32.884516],[-60.697605,-32.884522],[-60.698161,-32.884546],[-60.698728,-32.884565],[-60.700421,-32.884610],[-60.700978,-32.884630],[-60.701677,-32.884659],[-60.701789,-32.884668]]]}"
"82084","820840418",439.75,14,189.91,6.34,7.47,176.13,189.91,51.67,8.23,"82","Santa Fe","82084","Rosario","820840418",417,136,-32.883632,-60.689241,0.11099708589026,"{""type"":""Polygon"",""coordinates"":[[[-60.685566,-32.883686],[-60.685716,-32.884246],[-60.686708,-32.884297],[-60.687426,-32.884327],[-60.687665,-32.884342],[-60.688094,-32.884360],[-60.689542,-32.884445],[-60.690114,-32.884469],[-60.690665,-32.884483],[-60.691691,-32.884545],[-60.692157,-32.884560],[-60.692210,-32.883766],[-60.693138,-32.883806],[-60.693187,-32.883029],[-60.692701,-32.883004],[-60.691759,-32.882964],[-60.691336,-32.882950],[-60.690873,-32.882931],[-60.688038,-32.882841],[-60.686507,-32.882884],[-60.685561,-32.882920],[-60.685566,-32.883686]]]}"
"82084","820840419",333.33,14,148.54,5.28,5.89,129.66,148.54,37.38,6.58,"82","Santa Fe","82084","Rosario","820840419",194,72,-32.8839,-60.693386,0.025477203455449,"{""type"":""Polygon"",""coordinates"":[[[-60.693138,-32.883805],[-60.692210,-32.883766],[-60.692157,-32.884560],[-60.693011,-32.884588],[-60.694010,-32.884648],[-60.694058,-32.883849],[-60.694401,-32.883864],[-60.694458,-32.883088],[-60.693490,-32.883046],[-60.693187,-32.883029],[-60.693138,-32.883805]]]}"
"82084","820840413",403.78,14,182.96,7.22,7.11,152.65,182.96,44.97,8.87,"82","Santa Fe","82084","Rosario","820840413",1218,333,-32.885143,-60.705724,0.12235415703639,"{""type"":""Polygon"",""coordinates"":[[[-60.701791,-32.884669],[-60.701608,-32.885201],[-60.701420,-32.885715],[-60.701633,-32.885719],[-60.702103,-32.885744],[-60.702505,-32.885757],[-60.702995,-32.885764],[-60.704156,-32.885795],[-60.705186,-32.885830],[-60.705802,-32.885847],[-60.706331,-32.885869],[-60.706898,-32.885889],[-60.707412,-32.885902],[-60.709078,-32.885959],[-60.709490,-32.885977],[-60.709992,-32.885975],[-60.710188,-32.885633],[-60.710561,-32.884874],[-60.710420,-32.884828],[-60.710339,-32.884797],[-60.710259,-32.884758],[-60.710181,-32.884728],[-60.709944,-32.884623],[-60.709864,-32.884584],[-60.709707,-32.884487],[-60.709638,-32.884439],[-60.709508,-32.884339],[-60.709086,-32.884348],[-60.709075,-32.884892],[-60.708027,-32.884893],[-60.706939,-32.884847],[-60.706393,-32.884832],[-60.705842,-32.884809],[-60.705857,-32.884517],[-60.705865,-32.884252],[-60.704789,-32.884215],[-60.704233,-32.884201],[-60.703679,-32.884182],[-60.702396,-32.884150],[-60.702241,-32.884143],[-60.701984,-32.884164],[-60.701791,-32.884669]]]}"
"82084","820840415",368.33,14,164.41,6.1,6.56,142.3,164.41,41.1,7.86,"82","Santa Fe","82084","Rosario","820840415",655,236,-32.884961,-60.698613,0.06579526876237,"{""type"":""Polygon"",""coordinates"":[[[-60.700907,-32.885684],[-60.701420,-32.885715],[-60.701608,-32.885201],[-60.701791,-32.884669],[-60.701677,-32.884659],[-60.701550,-32.884654],[-60.700978,-32.884630],[-60.700421,-32.884610],[-60.698728,-32.884565],[-60.698161,-32.884546],[-60.697605,-32.884522],[-60.697029,-32.884516],[-60.697057,-32.883968],[-60.695833,-32.883920],[-60.695660,-32.884484],[-60.695511,-32.885023],[-60.697011,-32.885050],[-60.696993,-32.885563],[-60.698106,-32.885597],[-60.698676,-32.885607],[-60.699768,-32.885645],[-60.700372,-32.885661],[-60.700907,-32.885684]]]}"
"82084","820840305",2682.49,14,1534.6,88.99,54.73,650.43,1534.6,302.11,51.63,"82","Santa Fe","82084","Rosario","820840305",1492,472,-32.886979,-60.725853,0.15679671009996,"{""type"":""Polygon"",""coordinates"":[[[-60.728095,-32.885989],[-60.728076,-32.886264],[-60.726948,-32.886252],[-60.726536,-32.886239],[-60.726109,-32.886230],[-60.724922,-32.886194],[-60.724179,-32.886180],[-60.724168,-32.886544],[-60.724137,-32.886921],[-60.723427,-32.886900],[-60.721503,-32.886864],[-60.720513,-32.886826],[-60.719996,-32.886728],[-60.719944,-32.887113],[-60.719786,-32.887804],[-60.720089,-32.887821],[-60.720475,-32.887828],[-60.721388,-32.887862],[-60.722381,-32.887886],[-60.723382,-32.887915],[-60.724098,-32.887941],[-60.724836,-32.887963],[-60.725622,-32.887974],[-60.726503,-32.887993],[-60.727315,-32.888023],[-60.729103,-32.886974],[-60.730058,-32.887014],[-60.730393,-32.886808],[-60.732202,-32.885858],[-60.728777,-32.885731],[-60.728115,-32.885699],[-60.728095,-32.885989]]]}"
"82084","820840502",745.16,14,315.95,10.54,12.72,302.7,315.95,89.35,13.9,"82","Santa Fe","82084","Rosario","820840502",2514,876,-32.885201,-60.690847,0.136396789345,"{""type"":""Polygon"",""coordinates"":[[[-60.685717,-32.885399],[-60.685698,-32.885536],[-60.686642,-32.885482],[-60.687317,-32.885448],[-60.687766,-32.885422],[-60.687919,-32.885411],[-60.689475,-32.885477],[-60.689436,-32.885997],[-60.690570,-32.886037],[-60.691014,-32.886055],[-60.692209,-32.886093],[-60.693371,-32.886151],[-60.693916,-32.886188],[-60.694791,-32.886216],[-60.695133,-32.886253],[-60.695196,-32.885999],[-60.695348,-32.885511],[-60.695511,-32.885023],[-60.695163,-32.884994],[-60.695252,-32.884719],[-60.693011,-32.884588],[-60.691792,-32.884549],[-60.690665,-32.884483],[-60.690114,-32.884469],[-60.689542,-32.884445],[-60.688094,-32.884360],[-60.687665,-32.884342],[-60.687426,-32.884327],[-60.686708,-32.884297],[-60.685716,-32.884246],[-60.685814,-32.884704],[-60.685717,-32.885399]]]}"
"82084","820840501",347.28,14,156.65,5.89,6.24,132.9,156.65,38.32,7.28,"82","Santa Fe","82084","Rosario","820840501",1204,420,-32.886284,-60.698161,0.10813824227821,"{""type"":""Polygon"",""coordinates"":[[[-60.701300,-32.887276],[-60.701302,-32.887276],[-60.701529,-32.886696],[-60.701597,-32.886492],[-60.701404,-32.886466],[-60.701444,-32.886238],[-60.701633,-32.885719],[-60.701420,-32.885715],[-60.700907,-32.885684],[-60.700372,-32.885661],[-60.699768,-32.885645],[-60.698676,-32.885607],[-60.698106,-32.885597],[-60.696993,-32.885563],[-60.697011,-32.885050],[-60.695511,-32.885023],[-60.695348,-32.885511],[-60.695196,-32.885999],[-60.695133,-32.886253],[-60.694894,-32.886999],[-60.695735,-32.887026],[-60.696894,-32.887053],[-60.698037,-32.887106],[-60.699161,-32.887145],[-60.700893,-32.887214],[-60.701300,-32.887276]]]}"
"82084","820840601",1147.91,14,515.92,23.48,22.73,428.04,515.92,131.65,26.09,"82","Santa Fe","82084","Rosario","820840601",670,245,-32.886759,-60.716172,0.074303111994904,"{""type"":""Polygon"",""coordinates"":[[[-60.713610,-32.886844],[-60.713687,-32.886987],[-60.713805,-32.887190],[-60.713921,-32.887398],[-60.713962,-32.887467],[-60.714007,-32.887527],[-60.714060,-32.887611],[-60.714100,-32.887662],[-60.714141,-32.887726],[-60.714191,-32.887792],[-60.714243,-32.887848],[-60.714348,-32.887974],[-60.714401,-32.888030],[-60.714439,-32.888054],[-60.715464,-32.887499],[-60.716326,-32.887491],[-60.716446,-32.887311],[-60.716557,-32.886893],[-60.717656,-32.886966],[-60.718800,-32.887015],[-60.719373,-32.887034],[-60.719944,-32.887113],[-60.719996,-32.886728],[-60.720071,-32.886321],[-60.715956,-32.886143],[-60.715240,-32.886072],[-60.714578,-32.886044],[-60.714032,-32.886030],[-60.713131,-32.886149],[-60.713163,-32.886204],[-60.713215,-32.886261],[-60.713315,-32.886382],[-60.713406,-32.886507],[-60.713574,-32.886780],[-60.713610,-32.886844]]]}"
"82084","820840604",449.28,14,206.02,8.76,8.15,167.22,206.02,49.56,9.57,"82","Santa Fe","82084","Rosario","820840604",1706,468,-32.888203,-60.706873,0.23354993924806,"{""type"":""Polygon"",""coordinates"":[[[-60.701633,-32.885719],[-60.701444,-32.886238],[-60.701404,-32.886466],[-60.701597,-32.886492],[-60.701529,-32.886696],[-60.702946,-32.886729],[-60.704127,-32.886780],[-60.704649,-32.886793],[-60.705157,-32.886810],[-60.705179,-32.886806],[-60.705788,-32.886837],[-60.705781,-32.887354],[-60.705674,-32.889231],[-60.708283,-32.889364],[-60.708123,-32.889582],[-60.706095,-32.892507],[-60.705832,-32.892892],[-60.705693,-32.893120],[-60.705213,-32.893788],[-60.705881,-32.893812],[-60.706448,-32.893836],[-60.706435,-32.893520],[-60.706852,-32.893547],[-60.706984,-32.893305],[-60.707082,-32.893089],[-60.707225,-32.892798],[-60.708850,-32.889554],[-60.709718,-32.887696],[-60.710526,-32.886003],[-60.709992,-32.885975],[-60.709490,-32.885977],[-60.708468,-32.885938],[-60.707412,-32.885902],[-60.706898,-32.885889],[-60.706331,-32.885869],[-60.705802,-32.885847],[-60.705186,-32.885830],[-60.704156,-32.885795],[-60.702995,-32.885764],[-60.702505,-32.885757],[-60.702103,-32.885744],[-60.701633,-32.885719]]]}"
"82084","820840603",1092.47,14,500.45,25.29,21.64,402.43,500.45,119.02,23.64,"82","Santa Fe","82084","Rosario","820840603",755,287,-32.887779,-60.710521,0.058267397128079,"{""type"":""Polygon"",""coordinates"":[[[-60.709718,-32.887696],[-60.708850,-32.889554],[-60.709140,-32.889576],[-60.709728,-32.889592],[-60.709896,-32.889279],[-60.710021,-32.889023],[-60.711504,-32.889113],[-60.711494,-32.888645],[-60.711401,-32.888636],[-60.711311,-32.888633],[-60.711136,-32.888616],[-60.710899,-32.888606],[-60.712071,-32.886082],[-60.711976,-32.886073],[-60.710938,-32.886029],[-60.710526,-32.886003],[-60.709718,-32.887696]]]}"
"82084","820840602",1552.1,14,738.15,35.26,25.84,549.23,738.15,168.72,34.9,"82","Santa Fe","82084","Rosario","820840602",905,347,-32.887657,-60.712894,0.065290534032412,"{""type"":""Polygon"",""coordinates"":[[[-60.711485,-32.887344],[-60.710899,-32.888606],[-60.711136,-32.888616],[-60.711584,-32.888653],[-60.711675,-32.888653],[-60.711761,-32.888647],[-60.711847,-32.888637],[-60.711926,-32.888609],[-60.712224,-32.888437],[-60.712388,-32.888372],[-60.712559,-32.888321],[-60.712646,-32.888302],[-60.712734,-32.888288],[-60.712820,-32.888283],[-60.713089,-32.888294],[-60.713178,-32.888311],[-60.713324,-32.888331],[-60.713443,-32.888354],[-60.713613,-32.888402],[-60.713694,-32.888432],[-60.713775,-32.888467],[-60.713924,-32.888554],[-60.713993,-32.888598],[-60.714052,-32.888650],[-60.714167,-32.888767],[-60.714220,-32.888832],[-60.714275,-32.888893],[-60.714321,-32.888958],[-60.714409,-32.889093],[-60.714462,-32.889149],[-60.714529,-32.889192],[-60.714612,-32.889223],[-60.714705,-32.889240],[-60.714795,-32.889248],[-60.714885,-32.889252],[-60.714976,-32.889252],[-60.715062,-32.889237],[-60.715136,-32.889200],[-60.715206,-32.889149],[-60.715338,-32.889037],[-60.715167,-32.888864],[-60.714999,-32.888685],[-60.714938,-32.888629],[-60.714886,-32.888568],[-60.714665,-32.888334],[-60.714450,-32.888095],[-60.714439,-32.888054],[-60.714401,-32.888030],[-60.714348,-32.887974],[-60.714243,-32.887848],[-60.714191,-32.887792],[-60.714141,-32.887726],[-60.714100,-32.887662],[-60.714060,-32.887611],[-60.714007,-32.887527],[-60.713962,-32.887467],[-60.713687,-32.886987],[-60.713574,-32.886780],[-60.713406,-32.886507],[-60.713315,-32.886382],[-60.713215,-32.886261],[-60.713163,-32.886204],[-60.713131,-32.886149],[-60.712669,-32.886116],[-60.712071,-32.886082],[-60.711485,-32.887344]]]}"
"82084","820840503",580.96,14,250.17,8.49,10.02,232.84,250.17,68.62,10.82,"82","Santa Fe","82084","Rosario","820840503",1098,397,-32.887455,-60.689323,0.22066138357145,"{""type"":""Polygon"",""coordinates"":[[[-60.694035,-32.889811],[-60.694307,-32.888918],[-60.694451,-32.888438],[-60.693405,-32.888398],[-60.692105,-32.888334],[-60.691533,-32.888310],[-60.691584,-32.887853],[-60.691641,-32.886987],[-60.691660,-32.886628],[-60.691669,-32.886385],[-60.691693,-32.886075],[-60.691014,-32.886055],[-60.690570,-32.886037],[-60.689436,-32.885997],[-60.689475,-32.885477],[-60.687919,-32.885411],[-60.687766,-32.885422],[-60.687317,-32.885448],[-60.686642,-32.885482],[-60.685698,-32.885536],[-60.685586,-32.886333],[-60.685836,-32.887550],[-60.685843,-32.888459],[-60.686826,-32.888514],[-60.687015,-32.888522],[-60.688163,-32.888589],[-60.689207,-32.888751],[-60.689801,-32.888893],[-60.690849,-32.889118],[-60.691900,-32.889338],[-60.693704,-32.889734],[-60.694035,-32.889811]]]}"
